user_id,school,course_id,encoded_field_sum,end_year,user_month,video_count,exercise_count,chapter_count,user_past_course_count,user_time_since_last_course,num_prerequisites,certificate,assignment,video,exam,duration_days,remaining_time,cluster,closeness,degree,eigenvector,entropy_time_comment_phase1,exercise_id_count_1,exercise_correct_sum_1,exercise_correct_mean_1,exercise_num_problem_sum_1,exercise_attempts_sum_mean_1,exercise_context_sum_1,exercise_langugage_binary_mean_1,exercise_diff_mean_1,exercise_perc_real_completed_mean_1,exercise_perc_real_score_mean_1,exercise_hour_entropy_1,video_watched_percentage_1,video_percentage_watch_time_1,video_pause_count_1,video_time_between_views_std_1,video_speed_avg_1,total_words_phase1,total_positive1,total_negative1,total_neutral1,total_score,label,label_encoded
U_30104282,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23419,0.0,870.0,4.957845386360105e-10,0.0,10.0,34.0,3.4,58.0,5.8,11.0,0.85,0.0567777777777777,0.8723809523809523,0.4598717948717949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54195804195804,E,0
U_30105155,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,10,23420,0.0,673.0,1.4273992376446303e-10,0.0,4.0,26.0,6.5,40.0,10.0,17.0,0.0,0.0227083333333333,1.0,0.6375,0.11691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,E,0
U_30105713,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23422,0.0,870.0,4.957845386360105e-10,0.0,21.0,65.0,3.095238095238096,147.0,7.0,24.0,0.8299319727891156,0.0315343915343914,0.9873015873015872,0.4672822547822547,0.67074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76252913752914,E,0
U_30106267,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23423,0.0,870.0,4.957845386360105e-10,0.0,11.0,54.0,4.909090909090909,77.0,7.0,13.0,0.948051948051948,0.1146717171717171,0.9772727272727272,0.6594017094017094,1.21291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78205128205128,E,0
U_30109183,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,40,23427,0.0,595.0,5.884044523929722e-09,0.0,1.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0327777777777777,1.0,0.4285714285714285,0.67301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999,E,0
U_30109259,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23428,0.0,870.0,4.957845386360105e-10,0.0,22.0,61.0,2.772727272727273,164.0,7.454545454545454,25.0,0.8376623376623376,0.0082575757575757,1.0,0.3223776223776223,0.63791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.342657342657336,E,0
U_30109517,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23431,0.0,870.0,4.957845386360105e-10,0.0,20.0,49.0,2.45,140.0,7.0,22.0,0.8214285714285714,0.013861111111111,1.0,0.3577831196581196,0.3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.515442890442888,E,0
U_30110762,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23435,0.0,870.0,4.957845386360105e-10,0.0,21.0,62.0,2.952380952380953,151.0,7.190476190476191,24.0,0.8299319727891156,0.0323015873015872,1.0,0.3944393569393569,0.49856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.590617715617714,E,0
U_30112014,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23442,0.0,870.0,4.957845386360105e-10,0.0,11.0,16.0,1.4545454545454546,62.0,5.636363636363637,12.0,0.8571428571428572,0.0210858585858585,1.0,0.1724941724941724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.174825174825172,E,0
U_30112086,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,9,23443,0.0,870.0,4.957845386360105e-10,0.0,19.0,58.0,3.0526315789473686,143.0,7.526315789473684,23.0,0.8646616541353382,0.0093128654970759,0.9824561403508772,0.3572312190733243,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.511072261072265,E,0
U_30113528,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,29,23449,0.0,562.0,5.126972199290632e-07,0.6931471805599453,8.0,55.0,6.875,150.0,18.75,43.0,0.0,0.0484027777777777,1.0,0.3334191741212614,1.48366,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,21.67224631788199,E,0
U_30114126,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,29,23453,0.0,562.0,5.126972199290632e-07,0.0,1.0,13.0,13.0,23.0,23.0,1.0,0.0,0.0202777777777777,1.0,0.6388888888888888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190972222222221,E,0
U_30115756,,C_948488,69,2020.0,5.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,9,23460,0.0,634.0,1.6579615406109132e-10,0.0,3.0,12.0,4.0,30.0,10.0,8.0,0.0,0.0164814814814814,1.0,0.3999999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999991,E,0
U_30116497,,C_948093,123,2020.0,5.0,47,9,10,0,0.0,0,1.0,35.0,65.0,0.0,90.0,39,701,0.2179655555847408,493.0,1.1878313796726522e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.013888888888888,E,0
U_30116980,,C_823327,66,2020.0,5.0,23,29,9,0,0.0,5,1.0,30.0,40.0,30.0,98.0,17,1504,0.2496577729417486,99.0,7.7846635072392e-11,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0
U_30117960,,C_934534,66,2020.0,5.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,39,76,0.2485001846694417,421.0,2.0103882502793006e-10,0.6829081047004717,15.0,102.0,6.8,105.0,7.0,13.0,0.0,0.0445185185185184,1.0,0.8491031191031192,0.72987,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,5.0,84.91031191031192,B,3
U_30119012,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,8,23467,0.0,870.0,4.957845386360105e-10,0.0,21.0,63.0,3.0,151.0,7.190476190476191,24.0,0.8299319727891156,0.0108730158730158,1.0,0.4111975986975987,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.550407925407928,E,0
U_30121813,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,8,23471,0.0,870.0,4.957845386360105e-10,0.0,18.0,39.0,2.1666666666666665,96.0,5.333333333333333,17.0,0.8015873015873016,0.0061574074074073,0.9252136752136751,0.3694681861348527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13752913752913,E,0
U_30124834,,C_948093,123,2020.0,5.0,47,9,10,0,0.0,0,1.0,35.0,65.0,0.0,90.0,39,701,0.2179655555847408,493.0,1.1878313796726522e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,E,0
U_30125522,,C_934534,66,2020.0,5.0,15,15,15,0,0.0,0,1.0,100.0,0.0,0.0,195.0,39,76,0.2485001846694417,421.0,2.0103882502793006e-10,0.0,15.0,55.0,3.6666666666666665,96.0,6.4,13.0,0.0,0.0258888888888888,0.9142857142857144,0.4553413253413253,0.26112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.534132534132524,D,1
U_30126017,,C_927963,121,2020.0,5.0,31,22,10,0,0.0,0,1.0,60.0,40.0,0.0,107.0,8,23588,0.0,870.0,4.957845386360105e-10,0.0,12.0,30.0,2.5,79.0,6.583333333333333,14.0,0.8690476190476191,0.0099999999999999,0.9455128205128206,0.3370726495726495,0.16145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.031468531468528,E,0
U_30132222,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,39,23879,0.0,595.0,5.884044523929722e-09,0.0,1.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0255555555555555,1.0,0.7142857142857143,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999996,E,0
U_30136875,,C_947260,69,2020.0,5.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,90.0,38,24012,0.0,1066.0,7.052837987768453e-10,0.0,6.0,12.0,2.0,55.0,9.166666666666666,0.0,0.0,0.0201851851851851,0.9144199346405228,0.2875457875457875,1.06709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286237571951856,E,0
U_30138038,,C_769273,39,2020.0,5.0,120,22,8,3,0.0,0,1.0,60.0,40.0,0.0,102.0,2,150,0.2887725037119525,163.0,4.178169197824024e-10,0.0,1.0,7.0,7.0,12.0,12.0,17.0,0.0,0.0597222222222222,1.0,0.5833333333333334,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59090909090909,E,0
U_30139822,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,38,24108,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,E,0
U_30139856,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,38,24112,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,E,0
U_30140982,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,28,24155,0.0,562.0,5.126972199290632e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,C,2
U_30142463,,C_747718,69,2020.0,6.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,11,24190,0.0,562.0,5.126972199290632e-07,0.0,1.0,11.0,11.0,19.0,19.0,4.0,0.0,0.0244444444444444,1.0,0.55,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46875,E,0
U_30142490,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,28,24192,0.0,562.0,5.126972199290632e-07,0.0,7.0,34.0,4.857142857142857,127.0,18.142857142857142,42.0,0.0,0.0269444444444444,1.0,0.2676915927661387,0.43547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.224959338574134,E,0
U_30144498,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,28,24246,0.0,562.0,5.126972199290632e-07,0.6931471805599453,8.0,37.0,4.625,150.0,18.75,43.0,0.0,9.711666666666666,1.0,0.2291248757567542,1.73039,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,2.0,14.893116924189025,E,0
U_30145524,,C_769273,39,2020.0,5.0,120,22,8,0,0.0,0,1.0,60.0,40.0,0.0,102.0,9,150,0.2887725037119525,163.0,4.178169197824024e-10,0.0,22.0,81.0,3.6818181818181817,81.0,3.6818181818181817,257.0,0.0,0.0118055555555555,0.9772727272727272,0.9586776859504132,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5206611570248,C,2
U_30146916,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24285,0.0,595.0,5.884044523929722e-09,0.0,1.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0130555555555555,1.0,0.5714285714285714,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999994,E,0
U_30149820,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,27,24323,0.0,562.0,5.126972199290632e-07,0.0,8.0,41.0,5.125,150.0,18.75,43.0,0.0,0.065486111111111,1.0,0.2736737974759796,1.49833,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,1.0,17.788796835938673,E,0
U_30149849,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,27,24324,0.0,562.0,5.126972199290632e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67790691545435,E,0
U_30150114,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24334,0.0,595.0,5.884044523929722e-09,0.0,5.0,24.0,4.8,34.0,6.8,45.0,0.0,0.7085555555555556,1.0,0.733968253968254,1.03472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37777777777777,C,2
U_30152568,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24368,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22222222222222,E,0
U_30152674,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24370,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.288888888888888,D,1
U_30154516,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24385,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,E,0
U_30155014,,C_813262,47,2020.0,5.0,102,32,11,0,0.0,0,1.0,60.0,40.0,0.0,131.0,37,565,0.2132455606856203,349.0,8.344278546060801e-11,0.6365141682948128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,38.28039638058021,D,1
U_30155373,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,37,24400,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999996,E,0
U_30155445,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,6,24403,0.0,673.0,1.4273992376446303e-10,0.0,6.0,60.0,10.0,60.0,10.0,27.0,0.0,0.0069444444444443,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1391.0,6.0,0.0,2.0,50.0,C,2
U_30156302,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,36,24417,0.0,595.0,5.884044523929722e-09,0.0,1.0,1.0,1.0,4.0,4.0,5.0,0.0,0.0208333333333333,0.8,0.1428571428571428,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307692307692303,E,0
U_30161741,,C_947260,69,2020.0,5.0,44,21,9,0,0.0,1,1.0,40.0,60.0,0.0,90.0,36,24452,0.0,1066.0,7.052837987768453e-10,0.0,8.0,30.0,3.75,60.0,7.5,0.0,0.0,0.9071527777777776,0.8076170051353875,0.5160027472527473,1.85402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862899005756148,E,0
U_30164971,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,6,24496,0.0,673.0,1.4273992376446303e-10,0.0,5.0,25.0,5.0,50.0,10.0,24.0,0.0,0.0132777777777777,1.0,0.4833333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13888888888889,E,0
U_30171115,,C_801443,31,2020.0,5.0,108,16,7,0,0.0,0,1.0,70.0,30.0,0.0,131.0,36,463,0.2517023997896961,57.0,5.479681794397002e-12,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0303030303030303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0
U_30171146,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,6,24555,0.0,673.0,1.4273992376446303e-10,0.6890092384766586,6.0,60.0,10.0,60.0,10.0,27.0,0.0,0.0414814814814814,1.0,1.0,0.69315,0.0,0.0,0.0,0.0,0.0,1834.0,6.0,0.0,5.0,50.0,C,2
U_30171415,,C_948488,69,2020.0,5.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,6,24559,0.0,634.0,1.6579615406109132e-10,0.0,11.0,25.0,2.272727272727273,106.0,9.636363636363637,18.0,0.0,0.0166161616161615,0.9636363636363636,0.2272727272727272,0.21752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,E,0
U_30171510,,C_948488,69,2020.0,5.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,6,24562,0.0,634.0,1.6579615406109132e-10,0.0,12.0,30.0,2.5,120.0,10.0,19.0,0.0,0.0187037037037036,1.0,0.25,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,E,0
U_30172270,,C_823327,66,2020.0,5.0,23,29,9,1,0.0,5,1.0,30.0,40.0,30.0,98.0,14,1504,0.2496577729417486,99.0,7.7846635072392e-11,0.0,1.0,6.0,6.0,6.0,7.0,4.0,0.0,0.1383333333333333,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071428571428571,E,0
U_30176864,,C_948488,69,2020.0,5.0,41,12,12,0,0.0,0,1.0,80.0,20.0,0.0,152.0,6,24583,0.0,634.0,1.6579615406109132e-10,0.0,12.0,38.0,3.1666666666666665,120.0,10.0,19.0,0.0,0.4141898148148148,1.0,0.3166666666666667,0.53316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33333333333333,E,0
U_30179417,,C_747718,69,2020.0,5.0,53,8,3,0,0.0,2,1.0,65.0,35.0,0.0,124.0,26,24599,0.0,562.0,5.126972199290632e-07,0.0,8.0,58.0,7.25,150.0,18.75,43.0,0.0,0.0380208333333332,1.0,0.3712979277732598,1.03241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.134365305261888,E,0
U_30180184,,C_948395,30,2020.0,5.0,62,6,6,1,0.0,0,0.0,50.0,50.0,0.0,152.0,6,139,0.2660820119816801,834.0,4.061489624847245e-10,0.8981370031878679,6.0,44.0,7.333333333333333,60.0,10.0,27.0,0.0,0.147037037037037,1.0,0.7206349206349206,0.62433,0.0,0.0,0.0,0.0,0.0,1775.0,6.0,0.0,7.0,36.03174603174603,D,1
U_30180469,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,6,24614,0.0,673.0,1.4273992376446303e-10,0.0,6.0,27.0,4.5,60.0,10.0,27.0,0.0,0.0152777777777777,1.0,0.4297619047619047,0.56234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48809523809524,E,0
U_30185792,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,5,24652,0.0,673.0,1.4273992376446303e-10,1.039720770839918,6.0,38.0,6.333333333333333,60.0,10.0,27.0,0.0,0.0589814814814814,1.0,0.611904761904762,1.24245,0.0,0.0,0.0,0.0,0.0,1073.0,2.0,0.0,6.0,30.5952380952381,D,1
U_30188771,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,5,24679,0.0,673.0,1.4273992376446303e-10,0.5623351446188083,6.0,57.0,9.5,60.0,10.0,27.0,0.0,0.010324074074074,1.0,0.9527777777777778,0.63651,0.0,0.0,0.0,0.0,0.0,294.0,1.0,0.0,3.0,47.63888888888889,D,1
U_30190564,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,5,24687,0.0,673.0,1.4273992376446303e-10,0.0,6.0,34.0,5.666666666666667,60.0,10.0,27.0,0.0,0.0258796296296295,1.0,0.528968253968254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4484126984127,E,0
U_30196579,,C_948395,30,2020.0,5.0,62,6,6,1,0.0,0,0.0,50.0,50.0,0.0,152.0,4,139,0.2660820119816801,834.0,4.061489624847245e-10,0.0,6.0,60.0,10.0,60.0,10.0,27.0,0.0,0.0064814814814814,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,532.0,3.0,0.0,3.0,50.0,C,2
U_30197997,,C_1732845,44,2020.0,5.0,55,12,12,0,0.0,0,1.0,70.0,30.0,0.0,88.0,24,695,0.2587342087895527,505.0,6.917233917851353e-11,1.242453324894,12.0,128.0,10.666666666666666,182.0,15.166666666666666,24.0,0.0,0.1169212962962962,1.0,0.7345965608465609,0.79396,0.0,0.0,0.0,0.0,0.0,801.0,1.0,0.0,5.0,51.42175925925925,C,2
U_30199329,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,4,24726,0.0,673.0,1.4273992376446303e-10,0.5402041423888608,6.0,60.0,10.0,60.0,10.0,27.0,0.0,0.0070833333333332,1.0,1.0,0.63651,0.0,0.0,0.0,0.0,0.0,2309.0,9.0,0.0,4.0,50.0,C,2
U_30205691,,C_1732845,44,2020.0,5.0,55,12,12,0,0.0,0,1.0,70.0,30.0,0.0,88.0,24,4098,0.2407591876208897,250.0,3.359413721481477e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02314814814817,C,2
U_30208227,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,4,24777,0.0,673.0,1.4273992376446303e-10,0.0,4.0,14.0,3.5,40.0,10.0,17.0,0.0,0.0144444444444444,1.0,0.3202380952380952,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67460317460317,E,0
U_30244631,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,34,24812,0.0,595.0,5.884044523929722e-09,0.0,1.0,1.0,1.0,5.0,5.0,9.0,0.0,0.1463888888888889,1.0,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,E,0
U_30245073,,C_813262,47,2020.0,5.0,102,32,11,0,0.0,0,1.0,60.0,40.0,0.0,131.0,34,565,0.2132455606856203,349.0,8.344278546060801e-11,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,40.009984806859805,D,1
U_30252470,,C_756642,33,2020.0,5.0,52,5,6,0,0.0,7,0.0,70.0,30.0,0.0,137.0,33,24830,0.0,595.0,5.884044523929722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32905982905983,E,0
U_30253399,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,3,24833,0.0,673.0,1.4273992376446303e-10,0.0,6.0,32.0,5.333333333333333,60.0,10.0,27.0,0.0,0.007824074074074,1.0,0.5166666666666667,-0.0,0.0,0.0,0.0,0.0,0.0,1004.0,4.0,0.0,4.0,25.833333333333336,E,0
U_30253575,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,3,24835,0.0,673.0,1.4273992376446303e-10,0.0,5.0,34.0,6.8,50.0,10.0,24.0,0.0,0.0193888888888888,1.0,0.6514285714285715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.142857142857142,E,0
U_30262584,,C_947237,12,2020.0,5.0,30,30,11,0,0.0,3,1.0,25.0,55.0,20.0,120.0,33,390,0.2352677115868958,145.0,9.232493112971096e-12,0.0,6.0,21.0,3.5,23.0,5.666666666666667,6.0,0.0,0.1160648148148147,0.5634920634920635,0.523989898989899,0.6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710292580982235,E,0
U_30262880,,C_769273,39,2020.0,5.0,120,22,8,0,0.0,0,1.0,60.0,40.0,0.0,102.0,4,150,0.2887725037119525,163.0,4.178169197824024e-10,0.0,22.0,81.0,3.6818181818181817,82.0,3.727272727272727,257.0,0.0,0.0203156565656565,1.0,0.9545454545454546,0.26176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.27272727272727,C,2
U_30262882,,C_769273,39,2020.0,5.0,120,22,8,0,0.0,0,1.0,60.0,40.0,0.0,102.0,4,150,0.2887725037119525,163.0,4.178169197824024e-10,0.0,22.0,81.0,3.6818181818181817,82.0,3.727272727272727,257.0,0.0,0.0177398989898989,1.0,0.9545454545454546,0.06586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.27272727272727,C,2
U_30263013,,C_769273,39,2020.0,5.0,120,22,8,0,0.0,0,1.0,60.0,40.0,0.0,102.0,4,150,0.2887725037119525,163.0,4.178169197824024e-10,0.0,22.0,81.0,3.6818181818181817,82.0,3.727272727272727,257.0,0.0,0.020290404040404,1.0,0.9545454545454546,0.40414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.27272727272727,C,2
U_30264221,,C_948395,30,2020.0,5.0,62,6,6,0,0.0,0,0.0,50.0,50.0,0.0,152.0,2,24864,0.0,673.0,1.4273992376446303e-10,0.0,4.0,16.0,4.0,36.0,9.0,17.0,0.0,0.0150694444444444,0.9,0.3833333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777777777777771,E,0
